n,nevent,rmean
treat=0, (s0),1180,0,5.64986805920748
treat=1, (s0),60,0,10.1281417267618
treat=0, tg2,1180,380,11.0931025185106
treat=1, tg2,60,4,4.38807586309297
treat=0, tg3,1180,245,1.63694298649564
treat=1, tg3,60,7,2.86147382778849
treat=0, tg4,1180,158,0.541795961490054
treat=1, tg4,60,5,1.35365723254769
treat=0, tg5,1180,34,0.0789749369929679
treat=1, tg5,60,2,0.269335812505853
