ZEIT;RAUMID;BEZ;PGR;BZR;PLR;STADTRAUM;E_A;E_AM;E_AW;E_A00_01;E_A01_02;E_A02_03;E_A03_05;E_A05_06;E_A06_07;E_A07_08;E_A08_10;E_A10_12;E_A12_14;E_A14_15;E_A15_18;E_A18_21;E_A21_25;E_A25_27;E_A27_30;E_A30_35;E_A35_40;E_A40_45;E_A45_50;E_A50_55;E_A55_60;E_A60_63;E_A63_65;E_A65_67;E_A67_70;E_A70_75;E_A75_80;E_A80_85;E_A85_90;E_A90_95;E_A95_110;E_AU1;E_A1U6;E_A6U15;E_A15U18;E_A18U25;E_A25U55;E_A55U65;E_A65U80;E_A80U110
200112;01011401;01;01;14;01;1;1815;987;828;21;25;24;26;16;19;24;32;35;28;18;36;37;199;135;203;334;279;138;63;40;24;17;6;0;7;13;12;4;0;0;0;21;91;156;36;236;1192;47;32;4
200112;01011402;01;01;14;02;1;1106;591;515;3;3;6;7;4;0;3;6;3;6;9;4;45;110;91;192;263;150;86;33;32;31;3;6;6;0;0;0;0;0;0;4;3;20;27;4;155;847;40;6;4
200112;01022101;01;02;21;01;1;922;494;428;9;10;12;23;3;6;12;23;34;39;3;21;41;54;66;47;123;101;55;74;69;31;18;16;7;9;9;3;0;4;0;0;9;48;117;21;95;535;65;28;4
200112;01022102;01;02;21;02;1;2332;1272;1060;15;9;30;75;15;28;24;57;67;45;9;74;96;189;115;207;294;238;168;144;148;98;73;28;31;19;18;6;6;0;3;3;15;129;230;74;285;1314;199;74;12
200112;01022103;01;02;21;03;1;60;42;18;3;0;0;0;0;0;3;0;0;3;0;3;0;4;0;6;0;10;6;13;0;6;0;3;0;0;0;0;0;0;0;0;3;0;6;3;4;35;9;0;0
200112;01022104;01;02;21;04;1;4908;2623;2285;35;19;62;75;55;52;49;96;97;105;50;130;220;364;237;390;544;546;413;330;309;295;136;75;53;88;57;9;6;11;0;0;35;211;449;130;584;2769;506;207;17
200112;01022105;01;02;21;05;1;1435;751;684;15;15;18;36;22;15;17;36;42;28;15;26;39;136;86;104;204;147;100;75;89;62;22;30;9;15;18;9;5;0;0;0;15;91;153;26;175;805;114;51;5
200112;01022106;01;02;21;06;1;1856;945;911;3;13;12;36;13;19;9;37;33;36;21;60;54;142;93;116;237;218;160;147;129;81;55;27;19;30;19;19;9;6;3;0;3;74;155;60;196;1100;163;87;18
200112;01022201;01;02;22;01;1;3119;1638;1481;6;18;28;92;35;31;34;83;78;105;49;105;128;229;147;250;428;353;243;160;152;129;71;49;37;30;22;18;3;3;3;0;6;173;380;105;357;1733;249;107;9
200112;01022202;01;02;22;02;1;680;371;309;3;0;6;29;15;15;10;18;23;15;7;37;29;44;24;59;68;90;51;29;37;36;15;3;0;7;6;0;0;4;0;0;3;50;88;37;73;358;54;13;4
200112;01022203;01;02;22;03;1;2263;1122;1141;3;19;39;60;30;30;25;51;67;63;25;97;90;148;81;157;254;167;160;153;165;123;67;49;35;33;24;30;15;3;0;0;3;148;261;97;238;1137;239;122;18
200112;01022204;01;02;22;04;1;1184;650;534;4;3;25;19;9;6;18;36;19;32;14;24;38;72;61;95;180;124;104;87;76;45;28;9;16;15;22;0;3;0;0;0;4;56;125;24;110;727;82;53;3
200112;01022205;01;02;22;05;1;814;408;406;9;0;16;21;13;9;15;22;32;18;9;42;37;37;24;38;76;86;85;36;53;32;28;24;0;9;19;6;9;6;3;0;9;50;105;42;74;398;84;34;18
200112;01022206;01;02;22;06;1;572;317;255;0;0;6;7;12;0;6;6;14;21;6;13;20;59;26;58;61;67;81;38;19;13;6;12;3;0;6;6;6;0;0;0;0;25;53;13;79;350;31;15;6
200112;01022207;01;02;22;07;1;1518;797;721;3;0;9;21;6;12;3;0;15;0;3;21;65;363;205;182;170;120;75;45;57;55;18;16;9;18;15;12;0;0;0;0;3;36;33;21;428;854;89;54;0
200112;01033101;01;03;31;01;1;7757;4127;3630;50;56;122;247;138;111;121;249;254;237;98;300;350;569;321;463;877;815;550;418;394;371;226;109;104;92;59;32;9;9;3;3;50;563;1070;300;919;3838;706;287;24
200112;01033102;01;03;31;02;1;3862;2017;1845;15;21;63;125;63;58;52;121;117;110;83;157;190;264;167;247;418;368;268;214;196;212;108;55;31;63;38;6;9;10;13;0;15;272;541;157;454;1878;375;138;32
200112;01033201;01;03;32;01;1;3468;1806;1662;16;15;52;105;40;53;52;143;122;145;65;155;133;211;122;221;415;370;194;199;188;134;109;45;53;25;52;27;7;0;0;0;16;212;580;155;344;1709;288;157;7
200112;01033202;01;03;32;02;1;2465;1241;1224;9;13;21;63;45;22;55;75;53;84;36;85;89;152;98;211;290;274;169;95;153;127;91;33;29;25;28;22;9;0;9;0;9;142;325;85;241;1290;251;104;18
200112;01033203;01;03;32;03;1;4683;2473;2210;29;30;70;158;67;75;73;148;131;150;77;182;226;313;217;290;478;501;311;232;266;224;140;58;63;70;55;24;15;0;7;3;29;325;654;182;539;2295;422;212;25
200112;01044101;01;04;41;01;1;3458;1883;1575;26;14;32;77;41;35;37;80;85;89;30;89;160;249;188;272;431;360;283;226;224;173;59;39;29;58;36;18;12;6;0;0;26;164;356;89;409;1984;271;141;18
200112;01044102;01;04;41;02;1;2299;1205;1094;17;9;21;49;40;24;26;40;52;50;19;77;82;179;82;192;288;267;153;134;181;120;70;27;28;18;15;21;3;9;6;0;17;119;211;77;261;1297;217;82;18
200112;01044103;01;04;41;03;1;1935;1102;833;3;13;21;40;12;25;12;40;52;53;14;48;74;126;82;211;253;234;157;113;115;92;51;25;13;26;27;0;3;0;0;0;3;86;196;48;200;1165;168;66;3
200112;01044201;01;04;42;01;1;8063;4303;3760;45;54;117;258;104;118;135;277;282;273;120;346;334;536;360;554;903;845;574;419;395;380;202;112;71;94;71;47;22;12;0;3;45;533;1205;346;870;4050;694;283;37
200112;01044202;01;04;42;02;1;5605;3032;2573;42;39;75;146;71;56;65;141;105;92;57;185;266;603;346;571;776;523;347;288;231;242;115;63;47;45;26;18;18;6;0;0;42;331;516;185;869;3082;420;136;24
200112;01044203;01;04;42;03;1;5830;3214;2616;31;26;69;145;94;80;59;136;133;162;63;175;292;476;248;405;630;603;404;313;400;317;190;108;85;82;52;27;3;13;3;6;31;334;633;175;768;3003;615;246;25
200112;02010101;02;01;01;01;1;2496;1317;1179;9;18;40;65;41;16;34;66;66;61;29;65;107;211;153;225;308;285;193;153;116;77;51;30;12;12;25;10;15;0;3;0;9;164;272;65;318;1433;158;59;18
200112;02010102;02;01;01;02;1;4048;2068;1980;29;15;53;129;54;65;71;138;131;146;50;157;126;223;159;281;501;461;292;228;211;154;105;54;44;53;50;44;15;3;6;0;29;251;601;157;349;2133;313;191;24
200112;02010103;02;01;01;03;1;4293;2259;2034;22;23;65;122;64;61;66;133;104;129;65;131;157;305;176;361;502;465;282;241;205;228;106;70;54;52;52;31;9;6;0;6;22;274;558;131;462;2232;404;189;21
200112;02010104;02;01;01;04;1;2009;1056;953;15;29;33;94;35;27;41;91;93;71;30;117;77;111;57;117;221;211;121;95;66;89;47;36;24;24;16;9;9;0;3;0;15;191;353;117;188;888;172;73;12
200112;02020201;02;02;02;01;1;52;34;18;3;0;0;0;0;0;0;0;0;0;0;0;0;9;3;3;9;3;7;3;3;3;0;0;3;0;0;0;3;0;0;0;3;0;0;0;9;31;3;3;3
200112;02020202;02;02;02;02;1;1309;668;641;3;6;12;32;7;9;19;28;27;35;18;23;41;95;52;91;161;168;111;87;88;73;43;19;15;22;11;7;6;0;0;0;3;57;136;23;136;758;135;55;6
200112;02020203;02;02;02;03;1;2063;1120;943;6;9;15;37;18;21;6;39;34;24;26;49;50;152;103;184;226;293;210;133;130;110;46;39;24;30;28;9;3;6;0;3;6;79;150;49;202;1279;195;91;12
200112;02020204;02;02;02;04;1;2852;1562;1290;9;15;23;62;21;30;30;64;34;34;30;102;74;192;113;222;348;373;239;194;176;168;99;34;37;45;45;15;12;6;6;0;9;121;222;102;266;1665;301;142;24
200112;02020205;02;02;02;05;1;3913;2091;1822;12;18;47;82;39;27;46;78;81;82;39;74;120;215;197;257;509;477;307;274;261;233;98;84;77;73;42;15;18;9;19;3;12;186;353;74;335;2282;415;207;49
200112;02020206;02;02;02;06;1;5589;3071;2518;46;37;87;139;72;96;93;141;162;143;67;162;223;379;230;387;698;632;481;306;263;270;133;89;41;97;48;36;9;19;0;3;46;335;702;162;602;2997;492;222;31
200112;02030301;02;03;03;01;1;4666;2476;2190;30;19;57;127;75;70;53;141;158;156;79;215;177;306;158;255;490;493;288;240;270;299;171;109;55;76;53;24;19;0;3;0;30;278;657;215;483;2194;579;208;22
200112;02030302;02;03;03;02;1;4992;2657;2335;20;21;66;141;77;70;76;117;154;142;64;199;214;299;223;334;524;538;330;281;260;293;166;112;61;85;85;25;9;3;3;0;20;305;623;199;513;2490;571;256;15
200112;02030401;02;03;04;01;1;4699;2529;2170;26;21;71;102;56;29;76;94;84;120;61;152;193;328;208;329;602;510;377;253;295;270;150;79;53;60;53;24;6;7;7;3;26;250;464;152;521;2574;499;190;23
200112;02030402;02;03;04;02;1;4512;2427;2085;12;9;43;120;52;70;52;124;126;138;70;167;175;284;201;312;481;492;300;245;265;280;159;88;68;74;58;32;9;3;0;3;12;224;580;167;459;2296;527;232;15
200112;02040501;02;04;05;01;1;278;132;146;0;4;6;6;7;6;0;22;9;3;0;7;4;16;7;25;42;28;20;18;3;9;3;3;0;3;18;6;0;0;3;0;0;23;40;7;20;143;15;27;3
200112;02040502;02;04;05;02;1;413;251;162;6;0;6;9;6;0;3;9;12;3;3;12;19;26;19;43;77;50;37;22;24;6;3;3;9;0;0;3;0;3;0;0;6;21;30;12;45;272;12;12;3
200112;02040503;02;04;05;03;1;594;319;275;0;9;6;10;6;3;0;7;6;12;6;12;12;59;41;52;119;73;72;49;15;9;7;0;0;0;0;9;0;0;0;0;0;31;34;12;71;421;16;9;0
200112;02040701;02;04;07;01;1;1342;741;601;10;12;12;21;18;21;6;21;9;3;6;21;54;175;105;169;267;156;71;48;45;37;6;9;15;6;3;10;3;3;0;0;10;63;66;21;229;861;52;34;6
200112;02040702;02;04;07;02;1;796;522;274;0;3;3;9;0;3;12;12;16;6;3;54;30;68;52;85;134;98;65;70;40;15;9;0;0;3;3;0;0;3;0;0;0;15;52;54;98;544;24;6;3
200112;02040703;02;04;07;03;1;279;153;126;6;6;9;7;6;6;0;12;15;23;7;12;3;12;6;18;39;33;25;16;12;3;0;0;0;0;3;0;0;0;0;0;6;28;63;12;15;149;3;3;0
200112;02050601;02;05;06;01;1;679;379;300;7;7;4;3;0;6;6;16;15;7;0;9;27;69;59;74;98;104;66;41;28;15;6;3;0;3;3;0;3;0;0;0;7;14;50;9;96;470;24;6;3
200112;02050602;02;05;06;02;1;1483;816;667;3;9;0;15;13;9;12;26;29;18;18;45;47;182;120;204;288;198;113;65;24;22;4;9;0;6;0;4;0;0;0;0;3;37;112;45;229;1012;35;10;0
200112;02050801;02;05;08;01;1;1383;790;593;12;3;3;25;6;6;7;27;18;24;9;24;63;150;96;185;264;184;120;84;33;21;9;3;0;0;4;0;3;0;0;0;12;37;91;24;213;966;33;4;3
200112;02050802;02;05;08;02;1;1334;763;571;0;6;19;16;15;10;9;0;15;18;3;21;21;157;138;205;297;171;106;37;24;13;18;0;0;12;3;0;0;0;0;0;0;56;55;21;178;978;31;15;0
200112;02050803;02;05;08;03;1;515;309;206;9;7;6;15;3;9;9;6;9;16;6;20;16;47;38;45;90;64;39;28;18;9;0;3;0;0;0;3;0;0;0;0;9;31;55;20;63;322;12;3;0
200112;02050804;02;05;08;04;1;86;55;31;0;0;0;0;0;0;0;0;0;4;0;0;3;4;0;6;18;15;3;15;7;8;0;0;3;0;0;0;0;0;0;0;0;0;4;0;7;64;8;3;0
200112;03010101;03;01;01;01;2;169;112;57;0;0;6;0;0;4;0;6;3;3;3;3;9;12;10;15;30;21;26;6;6;0;0;3;0;0;0;3;0;0;0;0;0;6;19;3;21;114;3;3;0
200112;03010102;03;01;01;02;2;310;180;130;0;0;3;8;0;3;0;0;3;6;3;6;5;16;23;45;63;33;24;34;7;13;6;3;0;0;0;3;3;0;0;0;0;11;15;6;21;229;22;3;3
200112;03010104;03;01;01;04;2;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0
200112;03020203;03;02;02;03;2;11;8;3;0;0;0;4;0;0;0;0;0;0;0;0;0;0;3;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;7;0;0;0
200112;03020209;03;02;02;09;2;404;221;183;0;0;3;6;3;3;0;6;3;3;6;49;9;15;22;31;67;49;41;42;18;9;3;0;0;7;6;3;0;0;0;0;0;12;21;49;24;270;12;16;0
200112;03020210;03;02;02;10;2;195;101;94;0;7;0;0;3;0;0;3;3;3;3;0;3;15;7;24;27;24;43;12;3;6;3;3;0;0;3;0;0;0;0;0;0;10;12;0;18;140;12;3;0
200112;03020307;03;02;03;07;2;432;219;213;3;9;6;6;7;6;9;6;17;18;3;12;9;31;18;42;67;71;44;21;3;9;6;0;3;0;3;0;0;3;0;0;3;28;59;12;40;266;15;6;3
200112;03030405;03;03;04;05;2;209;116;93;0;3;3;3;3;0;6;6;6;3;0;3;0;3;13;33;47;31;21;6;6;0;0;3;3;0;7;0;0;0;0;0;0;12;21;3;3;157;3;10;0
200112;03030406;03;03;04;06;2;95;47;48;0;0;3;4;0;0;0;0;0;0;3;0;0;3;0;10;9;13;16;3;18;0;4;0;0;0;6;0;3;0;0;0;0;7;3;0;3;69;4;6;3
200112;03030711;03;03;07;11;2;68;41;27;0;0;0;0;3;0;0;0;0;3;0;12;0;0;4;3;12;9;3;9;7;0;0;0;0;3;0;0;0;0;0;0;0;3;3;12;0;47;0;3;0
200112;03030715;03;03;07;15;2;96;48;48;0;0;0;0;0;3;0;0;0;0;3;0;0;16;3;9;15;19;7;6;6;9;0;0;0;0;0;0;0;0;0;0;0;0;6;0;16;65;9;0;0
200112;03030716;03;03;07;16;2;9;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0
200112;03040508;03;04;05;08;2;123;59;64;0;0;0;0;3;3;3;3;0;6;0;4;0;4;6;6;24;21;6;13;12;6;0;0;0;3;0;0;0;0;0;0;0;3;15;4;4;88;6;3;0
200112;03040512;03;04;05;12;2;256;146;110;0;0;0;7;0;0;3;16;7;0;4;18;21;3;6;33;45;26;21;18;12;9;3;0;0;4;0;0;0;0;0;0;0;7;30;18;24;161;12;4;0
200112;03040513;03;04;05;13;2;116;58;58;0;0;0;3;0;3;3;6;3;3;0;6;6;9;3;9;12;16;13;9;3;3;0;0;0;3;0;0;3;0;0;0;0;3;18;6;15;65;3;3;3
200112;03040614;03;04;06;14;2;1137;644;493;0;3;9;21;9;6;9;15;9;24;9;37;43;65;84;122;183;182;88;89;51;33;10;9;3;3;3;15;3;0;0;0;0;42;72;37;108;799;52;24;3
200112;03040818;03;04;08;18;2;1324;734;590;6;10;9;6;10;0;15;9;28;12;6;48;35;124;82;130;205;157;111;109;78;49;18;9;13;15;15;12;3;0;0;0;6;35;70;48;159;872;76;55;3
200112;03050919;03;05;09;19;2;97;66;31;0;0;0;0;0;0;3;0;3;0;0;3;0;4;5;22;18;12;3;12;6;0;0;3;0;3;0;0;0;0;0;0;0;0;6;3;4;78;3;3;0
200112;03050920;03;05;09;20;2;138;68;70;0;0;0;3;0;0;0;0;0;0;0;6;9;15;3;16;28;15;9;22;6;6;0;0;0;0;0;0;0;0;0;0;0;3;0;6;24;99;6;0;0
200112;03050923;03;05;09;23;2;384;220;164;3;0;9;9;0;0;3;3;3;3;3;9;12;39;23;42;73;58;33;23;18;3;3;3;3;3;0;3;0;0;0;0;3;18;15;9;51;270;9;9;0
200112;03050924;03;05;09;24;2;237;150;87;0;3;0;15;3;3;3;3;9;9;0;0;0;21;22;12;37;34;24;21;9;0;0;0;0;6;0;0;3;0;0;0;0;21;27;0;21;159;0;6;3
200112;03050925;03;05;09;25;2;283;175;108;0;0;3;0;3;0;0;9;9;9;7;32;6;9;19;34;38;45;19;6;7;13;6;3;0;3;0;3;0;0;0;0;0;6;34;32;15;168;22;6;0
200112;03051017;03;05;10;17;2;162;99;63;0;0;0;0;3;0;0;0;3;0;3;0;6;24;9;23;35;21;20;9;3;3;0;0;0;0;0;0;0;0;0;0;0;3;6;0;30;120;3;0;0
200112;03051021;03;05;10;21;2;213;100;113;0;0;0;3;0;6;0;3;4;3;0;3;15;53;30;24;18;18;6;9;3;9;3;0;0;0;0;3;0;0;0;0;0;3;16;3;68;108;12;3;0
200112;03051022;03;05;10;22;2;76;43;33;0;0;3;0;3;0;0;0;0;0;3;9;3;3;3;6;6;15;13;0;3;3;0;0;0;0;0;3;0;0;0;0;0;6;3;9;6;46;3;3;0
200112;03061126;03;06;11;26;1;1083;608;475;12;6;3;12;6;9;6;12;9;9;6;22;50;143;76;156;177;132;88;64;41;21;3;3;3;7;0;0;7;0;0;0;12;27;51;22;193;734;27;10;7
200112;03061131;03;06;11;31;1;1011;584;427;0;3;3;6;3;0;6;12;15;13;3;3;9;129;74;160;247;163;71;27;18;22;9;0;3;6;3;3;0;0;0;0;0;15;49;3;138;760;31;15;0
200112;03061227;03;06;12;27;1;925;537;388;0;0;6;6;3;0;12;15;6;0;3;9;19;109;67;117;166;140;101;74;16;18;13;3;0;6;16;0;0;0;0;0;0;15;36;9;128;681;34;22;0
200112;03061228;03;06;12;28;1;506;288;218;0;6;0;3;9;3;6;13;6;3;0;13;19;33;41;54;106;66;42;37;18;7;6;3;0;0;9;0;3;0;0;0;0;18;31;13;52;364;16;9;3
200112;03061332;03;06;13;32;1;2016;1128;888;16;7;9;12;9;10;12;6;18;18;12;22;33;176;209;348;491;291;130;74;57;28;0;3;9;10;0;3;3;0;0;0;16;37;76;22;209;1600;31;22;3
200112;03061429;03;06;14;29;1;185;76;109;3;0;3;4;0;3;4;6;6;0;0;3;9;20;9;9;31;18;21;6;12;6;0;0;3;3;3;0;0;3;0;0;3;7;19;3;29;106;6;9;3
200112;03061430;03;06;14;30;1;863;579;284;6;7;7;25;6;12;9;34;24;21;6;29;63;101;47;72;119;84;75;42;28;15;9;13;0;6;3;0;0;0;0;0;6;45;106;29;164;467;37;9;0
200112;03061434;03;06;14;34;1;368;212;156;0;6;6;0;0;0;7;3;7;3;0;3;6;48;31;44;63;55;37;12;19;6;3;3;0;3;3;0;0;0;0;0;0;12;20;3;54;261;12;6;0
200112;03061435;03;06;14;35;1;332;176;156;4;0;3;13;6;6;3;6;9;9;9;9;12;35;12;31;45;39;33;30;12;0;3;0;0;0;3;0;0;0;0;0;4;22;42;9;47;202;3;3;0
200112;03061441;03;06;14;41;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200112;03071536;03;07;15;36;1;1111;587;524;7;3;3;9;9;9;4;32;3;3;9;24;21;92;94;172;267;150;95;43;24;13;9;3;0;7;6;0;0;0;0;0;7;24;60;24;113;845;25;13;0
200112;03071537;03;07;15;37;1;1473;767;706;12;3;6;15;0;7;9;0;10;6;9;19;37;149;116;238;331;218;95;85;37;34;7;15;9;0;3;3;0;0;0;0;12;24;41;19;186;1120;56;15;0
200112;03071633;03;07;16;33;1;46;25;21;0;0;0;3;0;0;0;0;0;0;0;0;3;3;3;6;15;9;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;6;37;0;0;0
200112;03071638;03;07;16;38;1;1308;659;649;3;9;3;6;0;7;6;12;12;7;0;9;21;168;119;217;298;161;107;55;43;9;9;0;6;6;6;3;0;3;3;0;3;18;44;9;189;1000;18;21;6
200112;03071639;03;07;16;39;1;1071;635;436;0;6;6;12;9;6;12;12;21;19;6;21;27;119;81;125;217;137;86;63;38;18;6;9;3;3;6;0;0;3;0;0;0;33;76;21;146;747;33;12;3
200112;04010101;04;01;01;01;2;1232;666;566;0;0;6;26;16;3;13;36;25;19;9;27;36;75;72;116;149;122;103;93;103;74;34;22;9;13;10;15;6;0;0;0;0;48;105;27;111;758;130;47;6
200112;04010102;04;01;01;02;2;134;80;54;0;0;0;3;3;0;0;3;9;3;3;3;7;9;3;7;3;21;6;12;18;0;3;10;0;4;0;0;4;0;0;0;0;6;18;3;16;70;13;4;4
200112;04010103;04;01;01;03;2;1178;595;583;7;9;13;33;9;22;21;19;33;29;12;30;39;69;58;74;146;122;86;86;57;89;33;27;6;12;18;10;6;3;0;0;7;64;136;30;108;629;149;46;9
200112;04020204;04;02;02;04;2;16;10;6;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;3;0;0;0;0;0;0;3;0;3;3;0;0;0;0;0;0;0;0;4;0;3;3;6;0
200112;04020205;04;02;02;05;2;127;70;57;0;4;0;0;3;4;0;3;6;0;0;0;9;15;6;12;15;15;9;10;7;3;3;0;0;0;3;0;0;0;0;0;0;7;13;0;24;74;6;3;0
200112;04020206;04;02;02;06;2;165;79;86;0;0;0;3;0;0;0;3;3;0;0;7;0;6;3;6;24;21;9;16;16;18;6;3;0;3;6;3;3;3;3;0;0;3;6;7;6;95;27;12;9
200112;04020207;04;02;02;07;2;216;92;124;0;0;0;4;0;0;4;0;6;0;0;0;9;6;12;18;24;18;31;27;24;12;3;3;3;3;3;6;0;0;0;0;0;4;10;0;15;154;18;15;0
200112;04020208;04;02;02;08;2;326;156;170;0;0;8;6;0;6;10;3;3;0;0;9;11;33;3;19;26;60;53;24;18;9;3;3;6;0;7;0;3;3;0;0;0;14;22;9;44;203;15;13;6
200112;04020209;04;02;02;09;2;719;404;315;3;0;3;0;3;0;0;0;0;9;0;4;36;228;90;79;104;36;29;29;18;12;6;6;0;7;10;7;0;0;0;0;3;6;9;4;264;385;24;24;0
200112;04020310;04;02;03;10;2;196;99;97;3;7;3;6;0;0;3;0;0;3;0;0;12;29;22;34;59;6;0;0;3;3;0;3;0;0;0;0;0;0;0;0;3;16;6;0;41;124;6;0;0
200112;04020311;04;02;03;11;2;1436;694;742;6;0;3;15;6;9;9;30;23;18;0;15;56;100;60;118;170;210;114;106;111;85;37;12;18;18;26;27;12;6;13;3;6;24;89;15;156;889;134;89;34
200112;04020312;04;02;03;12;2;510;300;210;3;0;0;3;0;6;3;12;0;10;3;3;11;22;24;46;58;59;57;48;42;31;15;6;4;3;17;12;12;0;0;0;3;3;34;3;33;334;52;36;12
200112;04020313;04;02;03;13;2;821;422;399;0;6;6;9;6;3;3;9;6;15;0;18;19;45;44;51;95;82;85;83;85;64;24;19;6;10;10;9;6;3;0;0;0;27;36;18;64;525;107;35;9
200112;04020314;04;02;03;14;2;12;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;3;0;0
200112;04030415;04;03;04;15;1;665;365;300;3;0;0;6;3;3;6;9;6;6;3;21;25;97;55;101;101;51;49;27;15;25;10;10;0;3;21;6;0;3;0;0;3;9;33;21;122;399;45;30;3
200112;04030416;04;03;04;16;1;2872;1516;1356;9;3;22;80;21;26;25;51;63;63;31;90;105;221;114;202;296;274;185;251;221;190;92;62;46;55;49;13;3;9;0;0;9;126;259;90;326;1543;344;163;12
200112;04030417;04;03;04;17;1;1760;929;831;6;0;3;25;22;9;26;21;35;26;12;52;58;99;89;126;202;235;183;125;140;93;49;28;15;27;15;21;9;3;6;0;6;50;129;52;157;1100;170;78;18
200112;04030518;04;03;05;18;1;1876;978;898;6;6;15;39;6;9;6;31;39;36;21;46;66;151;83;171;236;249;180;116;117;87;50;18;31;18;9;15;10;6;0;3;6;66;142;46;217;1152;155;73;19
