ZEIT;RAUMID;BEZ;PGR;BZR;PLR;STADTRAUM;E_A;E_AM;E_AW;E_A00_01;E_A01_02;E_A02_03;E_A03_05;E_A05_06;E_A06_07;E_A07_08;E_A08_10;E_A10_12;E_A12_14;E_A14_15;E_A15_18;E_A18_21;E_A21_25;E_A25_27;E_A27_30;E_A30_35;E_A35_40;E_A40_45;E_A45_50;E_A50_55;E_A55_60;E_A60_63;E_A63_65;E_A65_67;E_A67_70;E_A70_75;E_A75_80;E_A80_85;E_A85_90;E_A90_95;E_A95_110;E_AU1;E_A1U6;E_A6U15;E_A15U18;E_A18U25;E_A25U55;E_A55U65;E_A65U80;E_A80U110
200212;12214527;12;21;45;27;2;973;492;481;0;4;0;12;6;6;10;16;16;25;6;52;18;46;20;62;113;110;90;81;66;90;27;22;18;18;24;9;3;0;3;0;0;22;79;52;64;542;139;69;6
200212;12214528;12;21;45;28;2;7;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0
200212;12224229;12;22;42;29;2;280;125;155;3;4;0;3;0;3;6;0;0;3;0;19;3;18;6;18;27;21;30;25;24;16;21;9;0;0;6;6;6;3;0;0;3;7;12;19;21;151;46;12;9
200212;12224230;12;22;42;30;2;554;254;300;0;0;6;0;3;3;0;3;3;6;6;18;25;27;16;27;53;70;49;71;58;38;23;4;13;9;6;10;7;0;0;0;0;9;21;18;52;344;65;38;7
200212;12231101;12;23;11;01;2;752;369;383;3;0;3;9;6;6;9;15;12;12;6;23;12;39;24;46;86;97;70;66;67;60;21;9;0;9;15;9;12;3;3;0;3;18;60;23;51;456;90;33;18
200212;12231102;12;23;11;02;2;730;353;377;0;0;0;9;3;6;6;12;3;15;3;12;15;39;22;28;68;86;77;74;69;59;38;13;9;22;12;9;6;12;0;3;0;12;45;12;54;424;110;52;21
200212;12301203;12;30;12;03;2;1060;573;487;0;3;3;19;6;3;6;15;24;16;12;43;23;68;41;67;130;142;92;90;90;70;30;9;17;12;7;12;3;0;4;3;0;31;76;43;91;652;109;48;10
200212;12301204;12;30;12;04;2;417;245;172;0;6;0;3;0;3;0;3;9;12;3;10;20;24;6;22;42;72;73;40;21;16;3;11;0;6;9;0;3;0;0;0;0;9;30;10;44;276;30;15;3
200212;12301205;12;30;12;05;2;291;148;143;3;0;3;3;3;10;6;6;6;6;3;9;9;15;9;24;31;33;22;21;27;12;6;6;0;3;3;6;3;3;0;0;3;9;37;9;24;167;24;12;6
200212;12301206;12;30;12;06;2;165;78;87;0;0;0;0;0;3;3;3;0;3;3;0;6;6;6;12;27;18;24;9;24;12;0;0;0;3;0;3;0;0;0;0;0;0;15;0;12;120;12;6;0
200212;12302107;12;30;21;07;2;181;89;92;0;0;0;4;4;0;0;0;3;6;0;11;12;13;9;3;37;9;15;9;22;12;3;6;3;0;0;0;0;0;0;0;0;8;9;11;25;104;21;3;0
200212;12302108;12;30;21;08;2;1082;529;553;3;6;0;31;12;16;9;29;24;22;19;39;42;56;35;63;145;108;114;73;75;51;35;23;9;6;19;12;6;0;0;0;3;49;119;39;98;613;109;46;6
200212;12302109;12;30;21;09;2;1142;565;577;9;10;3;25;22;13;20;24;39;40;7;34;55;50;30;98;110;139;88;96;62;52;18;20;9;25;9;19;10;3;3;0;9;60;143;34;105;623;90;62;16
200212;12302110;12;30;21;10;2;861;437;424;0;0;6;16;12;12;10;33;22;36;15;41;35;55;22;50;68;112;81;58;68;39;19;10;7;9;12;10;3;0;0;0;0;34;128;41;90;459;68;38;3
200212;12302211;12;30;22;11;2;250;125;125;0;0;0;6;0;0;0;22;15;0;3;20;12;9;9;10;15;28;26;15;20;15;6;3;10;3;0;0;0;0;3;0;0;6;40;20;21;123;24;13;3
200212;12302212;12;30;22;12;2;654;351;303;0;6;0;10;12;3;10;18;32;31;12;25;36;41;23;39;67;55;60;58;36;18;13;9;9;13;12;6;0;0;0;0;0;28;106;25;77;338;40;40;0
200212;12304313;12;30;43;13;2;436;226;210;0;0;4;3;3;0;7;7;15;9;9;9;6;34;18;30;41;38;33;40;35;40;15;9;9;7;3;6;0;3;3;0;0;10;47;9;40;235;64;25;6
200212;12304314;12;30;43;14;2;477;236;241;0;3;0;7;4;10;3;3;19;9;6;3;7;29;12;33;51;58;28;46;43;37;18;12;9;3;9;3;6;6;0;0;0;14;50;3;36;271;67;24;12
